Metric,Value
Episodes,200000
Wins,23937
Win Rate,12.00%
Boss Kills,23937
axe,75091
books,70291
wand,62055
whip,69175
,
Episode,Reward
42192,-34.6
42193,206
42194,78.5
42195,-33.3
42196,-103
42197,-138.9
42198,-106
42199,31.8
42200,11.4
42201,123.6
42202,-17.2
42203,42.4
42204,-58.9
42205,-49.7
42206,17.4
42207,148.1
42208,-58.4
42209,494
42210,45.4
42211,-67.3
42212,-94.2
42213,-59.1
42214,24085.3
42215,807.3
42216,-93.1
42217,41.8
42218,174.9
42219,22358.7
42220,23.2
42221,-59
42222,55.1
42223,24328.6
42224,251.3
42225,19183.2
42226,395.2
42227,36.7
42228,-80
42229,23917.3
42230,53.6
42231,235.1
42232,487.1
42233,7.2
42234,-106.3
42235,128.3
42236,18.9
42237,902.3
42238,18390.5
42239,56.4
42240,-36.1
42241,75
42242,26475
42243,-13.5
42244,-53.3
42245,-83
42246,-67.2
42247,25.2
42248,-43.2
42249,37
42250,25583.1
42251,192.4
42252,-39
42253,-15
42254,28355.5
42255,6.8
42256,-15.8
42257,308.2
42258,23769.2
42259,79.2
42260,139.2
42261,21531.2
42262,17463
42263,72.3
42264,-119.9
42265,7.8
42266,28236.1
42267,-74.3
42268,340.3
42269,-23
42270,499.5
42271,62.1
42272,-106.6
42273,163
42274,-22.2
42275,91.2
42276,169.6
42277,270.9
42278,38.5
42279,86.9
42280,-119.5
42281,1.3
42282,-20.7
42283,48.7
42284,98
42285,380
42286,-27.3
42287,809.6
42288,-52.1
42289,38.9
42290,25371.7
42291,251.2
42292,-44.2
42293,431.1
42294,-43.5
42295,-8.8
42296,42.7
42297,8.9
42298,8.7
42299,139.7
42300,-15.8
42301,432.2
42302,-119.5
42303,23009.5
42304,-85.4
42305,-35.3
42306,363.2
42307,-51.8
42308,25370.6
42309,31.3
42310,27756.9
42311,126.3
42312,-97.3
42313,909.8
42314,56.4
42315,118.9
42316,-75.6
42317,-21.1
42318,25096.2
42319,-2
42320,279.5
42321,74.4
42322,-103.2
42323,333
42324,46.7
42325,-37
42326,620.7
42327,1036.8
42328,315.9
42329,12.6
42330,-67.8
42331,8.3
42332,-7.6
42333,330.8
42334,27533.1
42335,32.2
42336,78.7
42337,61.5
42338,27774.8
42339,22928.1
42340,274.1
42341,-8.8
42342,59.4
42343,129.1
42344,-95.1
42345,232.4
42346,-4.9
42347,143.5
42348,21095.8
42349,-21.1
42350,308.7
42351,14.5
42352,-73.6
42353,335.5
42354,196.6
42355,-29.9
42356,625.1
42357,627.6
42358,-53.6
42359,-8.5
42360,24266.7
42361,230.4
42362,-71.3
42363,-55.3
42364,49.7
42365,-61
42366,2.9
42367,37.8
42368,-1.8
42369,21.6
42370,-93.2
42371,318.8
42372,-26.4
42373,-37.1
42374,-65.8
42375,-3.7
42376,-9.9
42377,22.8
42378,-24.7
42379,-31.6
42380,526.8
42381,246.8
42382,31.7
42383,76
42384,555.3
42385,21.9
42386,-100.7
42387,-70.8
42388,15520.3
42389,-27.1
42390,369.8
42391,29043.3
42392,26694.3
42393,-9.1
42394,349.1
42395,105.7
42396,597.3
42397,5.1
42398,995.8
42399,206.2
42400,28338
42401,-0.4
42402,58.7
42403,33.9
42404,60.7
42405,155.1
42406,748.8
42407,32.2
42408,-66
42409,-32.9
42410,-34.2
42411,16.2
42412,164.9
42413,149.5
42414,4
42415,-100.5
42416,-117.6
42417,16.9
42418,8.4
42419,-71.9
42420,188.7
42421,6.5
42422,82.1
42423,43.3
42424,-7.8
42425,58.4
42426,24647.8
42427,30037.6
42428,333.9
42429,268.2
42430,22.8
42431,608.1
42432,99.2
42433,-101.6
42434,282.7
42435,501.5
42436,-76.2
42437,283.8
42438,405.9
42439,12771.9
42440,45.8
42441,-41
42442,-5.2
42443,60.6
42444,-28
42445,11428.7
42446,419.7
42447,132.9
42448,124.8
42449,-25.9
42450,139
42451,-11.9
42452,2.4
42453,59.5
42454,294.5
42455,-26.9
42456,1037.7
42457,-126.6
42458,28498
42459,-25.6
42460,32.2
42461,-67.9
42462,27.9
42463,272.8
42464,294.8
42465,28.8
42466,-20.4
42467,-0.4
42468,64.5
42469,15860.3
42470,42.2
42471,81.6
42472,85.3
42473,3.6
42474,74.9
42475,199.6
42476,-74.1
42477,23349.3
42478,-14
42479,-127.5
42480,192.9
42481,293.5
42482,28.4
42483,6
42484,-102.9
42485,40.8
42486,47.2
42487,283.3
42488,25087.6
42489,-4.7
42490,68.6
42491,374.3
42492,364.8
42493,30520.4
42494,-22.9
42495,61.5
42496,23516.7
42497,-51
42498,-70.5
42499,69.5
42500,308.8
42501,12.4
42502,140.7
42503,65.4
42504,139
42505,20273.9
42506,329
42507,-70.6
42508,7.2
42509,60.1
42510,28958.8
42511,232.2
42512,98.7
42513,6.4
42514,-34.5
42515,-31.3
42516,68.8
42517,-26.7
42518,26386.9
42519,340.2
42520,58.7
42521,219.8
42522,-109.7
42523,1120.8
42524,-133.2
42525,22498.4
42526,83.8
42527,591.1
42528,-4.4
42529,22923.3
42530,259.6
42531,-43.6
42532,87.4
42533,40.8
42534,46.2
42535,248.8
42536,-1.7
42537,409
42538,-54.5
42539,345.4
42540,116.7
42541,790
42542,-38.3
42543,31.7
42544,58.3
42545,541.9
42546,48.4
42547,130.6
42548,114.3
42549,-116.1
42550,-68.6
42551,22.6
42552,161.4
42553,303.2
42554,-92.8
42555,207
42556,115.6
42557,8.9
42558,118.6
42559,408.8
42560,263.1
42561,-9.5
42562,29.3
42563,105.5
42564,103.1
42565,-78.6
42566,-38.2
42567,52.3
42568,415.4
42569,25844
42570,55.4
42571,26624.1
42572,43
42573,86.4
42574,93.7
42575,-134
42576,-53.7
42577,-31.5
42578,32608.1
42579,4.7
42580,140.7
42581,55
42582,89
42583,263.1
42584,10.7
42585,287.2
42586,-83
42587,336.9
42588,-26.6
42589,158
42590,44.9
42591,63.3
42592,42.6
42593,621.8
42594,219.7
42595,-15
42596,37.6
42597,-93.3
42598,-3
42599,-22.4
42600,-67.2
42601,-59.2
42602,507.5
42603,21.4
42604,395
42605,-56.3
42606,20.3
42607,21690.7
42608,23.8
42609,-72.3
42610,-46.3
42611,39
42612,36.7
42613,42.1
42614,-68.8
42615,324.5
42616,-58.9
42617,19.5
42618,136.2
42619,23433
42620,303.1
42621,-31.6
42622,24.2
42623,16.9
42624,21648.3
42625,20.1
42626,33
42627,-105.8
42628,-8.6
42629,-75.4
42630,-3.8
42631,19202.9
42632,88.7
42633,479.1
42634,233.7
42635,82.9
42636,37.8
42637,-73.4
42638,328.7
42639,8.1
42640,-15.9
42641,-114.4
42642,44.8
42643,-19
42644,-17.7
42645,28882.1
42646,206.3
42647,-0.7
42648,19359.2
42649,53.5
42650,-52.2
42651,642.4
42652,205.7
42653,243.5
42654,78.6
42655,24700.1
42656,183.8
42657,15.8
42658,-129.2
42659,82.8
42660,600.9
42661,128.2
42662,625.2
42663,242.9
42664,92.6
42665,26563.9
42666,60.8
42667,525.5
42668,15455.7
42669,499.5
42670,116.1
42671,-50.2
42672,-21.5
42673,77.7
42674,-47.5
42675,135.1
42676,37.9
42677,-139.7
42678,413.1
42679,121.7
42680,494.2
42681,75.8
42682,18.8
42683,12978.9
42684,270.7
42685,190.9
42686,16630.3
42687,-21.2
42688,95.7
42689,27.3
42690,318.4
42691,104.2
42692,363.4
42693,67.7
42694,-57
42695,83.7
42696,499.6
42697,-35.6
42698,-73.2
42699,23201.5
42700,23.6
42701,111.5
42702,-20.2
42703,243
42704,237.6
42705,430.3
42706,29.2
42707,77.4
42708,128.6
42709,24.8
42710,66.1
42711,-45.8
42712,-57.9
42713,-40.9
42714,12.3
42715,44.2
42716,641.3
42717,110.3
42718,117.9
42719,47.6
42720,52
42721,39.2
42722,11.2
42723,357.9
42724,52.9
42725,-114.9
42726,22.4
42727,296.3
42728,71.5
42729,-76.3
42730,-45.1
42731,155
42732,78.4
42733,234.7
42734,-82.9
42735,-28.3
42736,-116.2
42737,-84.2
42738,630.1
42739,163.1
42740,72.5
42741,347.7
42742,50.8
42743,52.2
42744,153.8
42745,165.2
42746,48.8
42747,73.5
42748,-63.3
42749,29776.4
42750,368.6
42751,16.3
42752,130.4
42753,59.9
42754,-23.6
42755,20.9
42756,-15.4
42757,-66.5
42758,3.6
42759,551.9
42760,-7.6
42761,49
42762,16418.1
42763,18.5
42764,17715.9
42765,79.8
42766,109.2
42767,-41.1
42768,35.9
42769,50.9
42770,6.3
42771,-39
42772,27
42773,88.8
42774,-31
42775,26966.5
42776,322.1
42777,406.7
42778,23431.6
42779,210.4
42780,-35.8
42781,43.6
42782,-43.6
42783,201.4
42784,119.6
42785,-29.2
42786,84.1
42787,336.1
42788,-51.1
42789,-78.9
42790,-37.7
42791,792.3
42792,257.1
42793,113.7
42794,14.2
42795,-48.4
42796,206.1
42797,678.1
42798,-75.2
42799,-44.8
42800,-56.8
42801,-25.7
42802,163
42803,24.3
42804,-28.8
42805,-84
42806,182.2
42807,413.2
42808,306.8
42809,398.7
42810,65.1
42811,412.6
42812,41.8
42813,83.7
42814,16128.7
42815,17.9
42816,-25.1
42817,270.4
42818,371.3
42819,-19.5
42820,-81.9
42821,6.7
42822,167.2
42823,2.4
42824,100.2
42825,-37.7
42826,333.3
42827,-76.9
42828,82.4
42829,21.1
42830,6.6
42831,281.2
42832,20.3
42833,95.3
42834,133.4
42835,-90.7
42836,-105.9
42837,134
42838,27
42839,-45.1
42840,-53.1
42841,-8.9
42842,108.3
42843,198.9
42844,-55
42845,-53.6
42846,531.7
42847,330.8
42848,48.7
42849,74.6
42850,20.7
42851,87
42852,18.7
42853,46.2
42854,-29.5
42855,-67.7
42856,10619.9
42857,-123.3
42858,-2.6
42859,60.1
42860,577
42861,-31.6
42862,634.6
42863,94.7
42864,-57.1
42865,-6.2
42866,229.7
42867,10.8
42868,22
42869,146.2
42870,323.1
42871,110.5
42872,67.3
42873,13247.7
42874,-0.2
42875,125.8
42876,298.2
42877,-50.9
42878,-3.9
42879,752.3
42880,161.6
42881,-29.9
42882,-115.9
42883,-0.9
42884,53.2
42885,-76.3
42886,75.9
42887,91.4
42888,17.9
42889,344.3
42890,5
42891,108.3
42892,567.7
42893,16.8
42894,98.4
42895,50.5
42896,54.6
42897,206
42898,-47.3
42899,-40
42900,61.4
42901,72.9
42902,17.4
42903,-79.1
42904,-71.3
42905,-32
42906,216.4
42907,-35.4
42908,-32.5
42909,122.2
42910,201.4
42911,-55.2
42912,323.6
42913,515.2
42914,133.3
42915,-48.6
42916,26116.2
42917,11.5
42918,70
42919,48.9
42920,17965.2
42921,72.1
42922,82.5
42923,26.3
42924,-3.9
42925,151.1
42926,-26
42927,-54.7
42928,-104.6
42929,-77.7
42930,78.5
42931,572.8
42932,-58
42933,-26.6
42934,-15.5
42935,-6
42936,21441.7
42937,50.4
42938,-38.9
42939,67
42940,105.1
42941,105.9
42942,-10.1
42943,197.1
42944,-4.9
42945,79.5
42946,62.8
42947,-25.5
42948,-50.8
42949,38.5
42950,37.4
42951,-0.9
42952,178.4
42953,7.6
42954,310.1
42955,16307.3
42956,126.6
42957,96.9
42958,-37.4
42959,-112.8
42960,216.8
42961,645.9
42962,23.6
42963,183.4
42964,-50.3
42965,47.6
42966,263.1
42967,617.6
42968,73.7
42969,19098.5
42970,25506.1
42971,318
42972,4.6
42973,57.6
42974,38.9
42975,83.7
42976,392
42977,100.2
42978,92.9
42979,55
42980,13.3
42981,-98.8
42982,593.8
42983,39.7
42984,32.1
42985,-103.1
42986,28211.1
42987,47.4
42988,91
42989,311.4
42990,-73.1
42991,309.6
42992,162.8
42993,170
42994,-53.7
42995,110.9
42996,27621.1
42997,69.4
42998,-66.2
42999,-25.1
43000,271.9
43001,712.9
43002,174.6
43003,137
43004,117.8
43005,70.3
43006,143.1
43007,7657.2
43008,-1.6
43009,17413.6
43010,45.2
43011,402
43012,20000.6
43013,-23.1
43014,367.6
43015,828
43016,122.1
43017,492.4
43018,-19.3
43019,-42.4
43020,21703.5
43021,-101
43022,-10
43023,105.1
43024,151
43025,560.9
43026,17.8
43027,45.3
43028,62.8
43029,57.2
43030,191.3
43031,17710.2
43032,235.7
43033,40.7
43034,-22
43035,124.6
43036,160.3
43037,-82.7
43038,44.5
43039,20362.4
43040,110.1
43041,22100.8
43042,90.7
43043,84.9
43044,-22.3
43045,27357.1
43046,-99.4
43047,-49.6
43048,26276.3
43049,326.1
43050,-36.6
43051,87
43052,22440
43053,39.2
43054,46.6
43055,271.7
43056,238.5
43057,45.9
43058,-26.7
43059,-32.9
43060,49.3
43061,-63.3
43062,-30.6
43063,141.5
43064,24954.7
43065,-50.7
43066,6.9
43067,39.5
43068,-28.6
43069,264.6
43070,-18.2
43071,-64.3
43072,-13.2
43073,362.5
43074,87
43075,429.8
43076,215.5
43077,20.2
43078,6.6
43079,-49.3
43080,22770.6
43081,63
43082,317.1
43083,3.9
43084,-42.3
43085,-31.7
43086,154.5
43087,39.9
43088,102.6
43089,-12.4
43090,88.4
43091,-49.2
43092,315.1
43093,20896.1
43094,56.5
43095,8508.4
43096,60.7
43097,-1.5
43098,232.1
43099,2.6
43100,19599.3
43101,187
43102,326.4
43103,23064.8
43104,28417.1
43105,173.7
43106,-44.5
43107,-132.8
43108,-35.3
43109,51.7
43110,23357.9
43111,310
43112,130.4
43113,410.4
43114,-2.1
43115,-111.1
43116,179.6
43117,23699.2
43118,519.6
43119,51.1
43120,162.3
43121,21
43122,-59.3
43123,49
43124,-124.1
43125,26
43126,61.7
43127,120.9
43128,94.4
43129,65.2
43130,243.7
43131,-113.2
43132,54.9
43133,74
43134,-56.3
43135,217
43136,-88.8
43137,-119.2
43138,291.9
43139,64.1
43140,69.4
43141,-32
43142,101.8
43143,23.1
43144,-43.5
43145,-47.2
43146,51.2
43147,140.1
43148,9069.8
43149,172.7
43150,-45.2
43151,8.5
43152,-17.6
43153,278.4
43154,199.4
43155,24807.5
43156,75.3
43157,306.3
43158,-96.6
43159,27038.2
43160,71.6
43161,36.9
43162,443.6
43163,-10.8
43164,-26.2
43165,-62.3
43166,178.9
43167,-21.8
43168,-83.9
43169,64.7
43170,158.7
43171,-52.2
43172,530.2
43173,-21.2
43174,-12.5
43175,103.3
43176,16.2
43177,163.7
43178,12.6
43179,213.7
43180,46.5
43181,60.4
43182,-52.9
43183,100.6
43184,211.6
43185,84.6
43186,47.2
43187,898.7
43188,-69.8
43189,16378.8
43190,-35.1
43191,2.8
43192,-0.9
43193,199.4
43194,610.1
43195,367
43196,57.3
43197,322
43198,18654.7
43199,420.1
43200,320.9
43201,365.7
43202,193.1
43203,-105.2
43204,234.2
43205,95.6
43206,135.6
43207,20019.5
43208,52
43209,-46
43210,-104.3
43211,95.9
43212,-17.8
43213,-29.4
43214,190
43215,99.9
43216,326.3
43217,407.1
43218,56.8
43219,22554.9
43220,51.8
43221,-23.6
43222,1.3
43223,156.4
43224,140.4
43225,-66.1
43226,140.1
43227,86.9
43228,649.5
43229,120.6
43230,-65.5
43231,-8.2
43232,27.3
43233,18698.8
43234,7.8
43235,-3.5
43236,20152.4
43237,-136.4
43238,9.8
43239,23
43240,340.6
43241,9
43242,144.8
43243,-60.1
43244,-39.8
43245,-5.1
43246,329.6
43247,-110.6
43248,119.9
43249,4.1
43250,26.7
43251,-21.4
43252,17.4
43253,29.3
43254,352.2
43255,31.6
43256,-74.4
43257,-4.5
43258,328
43259,23546.5
43260,78.3
43261,286.7
43262,126.4
43263,26689.6
43264,660.7
43265,-22.3
43266,52.5
43267,15.9
43268,33.1
43269,-137.6
43270,3.2
43271,-34.7
43272,-29.2
43273,314
43274,39.1
43275,-135.1
43276,113.4
43277,401.1
43278,157.8
43279,7.6
43280,154.5
43281,13986.9
43282,64.8
43283,139.2
43284,150.3
43285,-51.6
43286,353.4
43287,100.9
43288,21500.6
43289,25209.2
43290,-10.2
43291,118.2
43292,90.4
43293,623.7
43294,-45.5
43295,96.1
43296,44.5
43297,-43.4
43298,27493.6
43299,-47.1
43300,186.5
43301,18.4
43302,-20.3
43303,19.4
43304,373
43305,371.5
43306,91.9
43307,-94.2
43308,229.5
43309,-37.6
43310,17.1
43311,407.9
43312,-12.8
43313,260.8
43314,129.2
43315,253.7
43316,68.9
43317,-66.5
43318,22715.6
43319,838.3
43320,216.8
43321,334
43322,98.3
43323,307.2
43324,329.7
43325,22399.2
43326,617.3
43327,224.2
43328,94.9
43329,-89.2
43330,2.3
43331,-97.8
43332,21.4
43333,274
43334,27153.1
43335,17.4
43336,-44.2
43337,26404.2
43338,29564.1
43339,234.1
43340,16341.5
43341,-92.9
43342,61.6
43343,325.5
43344,246.8
43345,69.8
43346,18652.4
43347,48
43348,18023.6
43349,87.6
43350,-71.1
43351,229.7
43352,48.8
43353,18.2
43354,404.6
43355,31302.1
43356,29439.4
43357,325.1
43358,315.4
43359,127.6
43360,630
43361,98.8
43362,8.1
43363,117.7
43364,326.8
43365,41.1
43366,44.4
43367,312.8
43368,21874.4
43369,34.3
43370,256.6
43371,-3.9
43372,118.6
43373,93.7
43374,22.6
43375,-16.2
43376,1666.8
43377,238.5
43378,6
43379,141.2
43380,47.4
43381,-109.6
43382,24915
43383,126.9
43384,19402.6
43385,24817.5
43386,184.7
43387,127.7
43388,27024.5
43389,93.7
43390,529.1
43391,-25.9
43392,20.3
43393,-74.5
43394,630.1
43395,752.8
43396,24738.3
43397,22270.2
43398,36
43399,134.1
43400,171.4
43401,406
43402,555
43403,332.2
43404,64.4
43405,-49.6
43406,424.5
43407,74.7
43408,24064.9
43409,-107.4
43410,92.2
43411,33.4
43412,-42.5
43413,154.8
43414,-13.2
43415,165.6
43416,282.4
43417,279.3
43418,20143.2
43419,-41.3
43420,176.9
43421,6.3
43422,73.3
43423,393.7
43424,203.2
43425,18496.2
43426,24076.6
43427,379.9
43428,14223.3
43429,172.8
43430,27806.5
43431,98.2
43432,23.5
43433,56.5
43434,92
43435,60.8
43436,83.8
43437,3.4
43438,455.5
43439,511.5
43440,49.4
43441,67.7
43442,361.7
43443,-23.8
43444,29974.1
43445,601.7
43446,-57.9
43447,58.1
43448,99.3
43449,-70.2
43450,84.6
43451,348.9
43452,247.6
43453,98.3
43454,230.1
43455,17.6
43456,-47.1
43457,33.6
43458,426.8
43459,45.8
43460,-47.2
43461,24773.5
43462,67.5
43463,70.1
43464,307.1
43465,244.2
43466,30.7
43467,-50.9
43468,236.2
43469,112.7
43470,-56.5
43471,61.2
43472,226.1
43473,121.8
43474,280.8
43475,84.8
43476,31789.4
43477,306.6
43478,90.6
43479,10.2
43480,-106.7
43481,15.6
43482,281.1
43483,113.7
43484,413.9
43485,86.7
43486,47.3
43487,53.4
43488,8.1
43489,107.5
43490,100.9
43491,-96.9
43492,618.8
43493,-18
43494,18442.5
43495,41
43496,20
43497,10.7
43498,-29.1
43499,327.6
43500,-67.5
43501,24766.9
43502,138.2
43503,15887.6
43504,212.4
43505,205.6
43506,301.7
43507,154.9
43508,-26.9
43509,-8.1
43510,23167.6
43511,39.3
43512,18.7
43513,-52.2
43514,773.4
43515,663.9
43516,185.7
43517,30.6
43518,40.8
43519,146.7
43520,6.1
43521,41.9
43522,-51.8
43523,-36.4
43524,-34.6
43525,331.5
43526,29.5
43527,21366.5
43528,63.4
43529,-58.6
43530,55.6
43531,58.3
43532,74.2
43533,-10.7
43534,165
43535,29869
43536,-41
43537,171.4
43538,51
43539,-5.9
43540,89.5
43541,259.6
43542,-57.6
43543,-5.3
43544,121.7
43545,284.6
43546,-95.9
43547,466.8
43548,127.9
43549,120.5
43550,81.5
43551,75.6
43552,210.4
43553,192.7
43554,-18.5
43555,-87.1
43556,26.4
43557,420.4
43558,125
43559,39.5
43560,28614
43561,-79.1
43562,-127.5
43563,199.4
43564,350.6
43565,-40.1
43566,27.4
43567,48.9
43568,423.4
43569,27688.4
43570,151.6
43571,55.8
43572,-63.1
43573,263.2
43574,18966.1
43575,135.4
43576,-23.2
43577,283
43578,104.5
43579,282.2
43580,491.8
43581,232
43582,88.5
43583,81.4
43584,49.8
43585,115.6
43586,-94.9
43587,18.6
43588,-22.1
43589,-49.6
43590,227.8
43591,553.7
43592,209.4
43593,-90.2
43594,100.7
43595,-60
43596,-23.7
43597,18379.5
43598,142.4
43599,96.5
43600,-88.7
43601,87.8
43602,-26.3
43603,809.9
43604,8.3
43605,1.8
43606,63.1
43607,-5.3
43608,22.2
43609,530.9
43610,291
43611,-2.1
43612,17.9
43613,370.8
43614,58.7
43615,280.2
43616,-54.9
43617,188.6
43618,28015.1
43619,131.5
43620,601.7
43621,1948.3
43622,-40
43623,139.3
43624,27.8
43625,553.7
43626,33.1
43627,-56.7
43628,-54.5
43629,-34.1
43630,242.9
43631,5.7
43632,239.6
43633,45.3
43634,178.7
43635,-102.5
43636,-105.6
43637,16458.3
43638,170.7
43639,320.1
43640,484.1
43641,213.4
43642,43.5
43643,101.8
43644,458.3
43645,81.8
43646,-36.9
43647,-58.6
43648,48.5
43649,-76.1
43650,141.3
43651,88.8
43652,388.9
43653,23287.1
43654,-16.8
43655,19891.4
43656,-24.6
43657,99.5
43658,78.1
43659,125.1
43660,756.8
43661,23.6
43662,-49.6
43663,390.3
43664,138.7
43665,7.8
43666,350.5
43667,105.7
43668,17.1
43669,311.6
43670,156.9
43671,59.6
43672,341.7
43673,-16.5
43674,-82.2
43675,-13.1
43676,-33.2
43677,64.3
43678,-20.4
43679,-46.2
43680,105.7
43681,185.6
43682,440
43683,234.6
43684,227.7
43685,379.5
43686,-62.2
43687,-97.1
43688,152
43689,1134.8
43690,115.1
43691,136
43692,104.6
43693,26.2
43694,362.8
43695,-14.7
43696,-42.7
43697,854.6
43698,-109
43699,5.8
43700,393.2
43701,-35.4
43702,23.5
43703,36.9
43704,151.6
43705,159.3
43706,103.7
43707,-31.5
43708,17569.2
43709,474.5
43710,69.2
43711,23.6
43712,81.3
43713,30091.2
43714,65
43715,-108.3
43716,-36.6
43717,20.9
43718,25562.3
43719,250.3
43720,30430.4
43721,47.4
43722,58.6
43723,128.9
43724,61.9
43725,209
43726,325.4
43727,-45
43728,98.4
43729,974.1
43730,98.8
43731,129.3
43732,68.8
43733,55.5
43734,177.4
43735,23336.9
43736,-4
43737,20744.4
43738,119.9
43739,35.5
43740,72.2
43741,509.4
43742,28.1
43743,280.5
43744,58.4
43745,5.1
43746,23.4
43747,17806.3
43748,115.3
43749,-60.5
43750,62.1
43751,23617.8
43752,13.4
43753,-79.8
43754,-41.8
43755,8242.9
43756,170.6
43757,469.8
43758,108.9
43759,43.1
43760,234.1
43761,171.7
43762,276.4
43763,1622.9
43764,23461.1
43765,271.6
43766,14054.1
43767,47.7
43768,76.7
43769,21.6
43770,189.7
43771,163.3
43772,340.8
43773,434.8
43774,-30.8
43775,29254.6
43776,99.2
43777,1105.9
43778,97.3
43779,-52.6
43780,-35.5
43781,56.2
43782,15496.7
43783,378.1
43784,84.4
43785,-39.4
43786,52.8
43787,20527.2
43788,-47.6
43789,-9.5
43790,-65.9
43791,40.2
43792,-116.1
43793,1842.6
43794,141.8
43795,214.6
43796,-50.4
43797,23.8
43798,42.1
43799,126
43800,79.7
43801,25589.8
43802,-27.6
43803,100
43804,-52.7
43805,0.5
43806,37.9
43807,19669.1
43808,144.6
43809,-98
43810,32.6
43811,72.6
43812,34.2
43813,190.5
43814,-108
43815,471.3
43816,76.6
43817,13
43818,-55.8
43819,291.7
43820,56.4
43821,-70
43822,26418.6
43823,382.6
43824,10286.3
43825,-28.3
43826,221.9
43827,17.5
43828,-79.2
43829,132.6
43830,131.5
43831,929.8
43832,20.7
43833,-13.7
43834,66.7
43835,-16.2
43836,173
43837,112
43838,76.7
43839,24463.8
43840,99.7
43841,31104
43842,172.3
43843,-17.2
43844,124.5
43845,18064
43846,142.6
43847,36.6
43848,600.7
43849,43.1
43850,62.7
43851,8148.4
43852,78.8
43853,53.5
43854,21389.5
43855,89.2
43856,381.2
43857,348.7
43858,66.4
43859,143.4
43860,-23.2
43861,180.5
43862,20777.6
43863,-46.3
43864,-16.3
43865,53.7
43866,74.9
43867,133.1
43868,103
43869,81.5
43870,15.8
43871,27790.7
43872,2.5
43873,-92.4
43874,353
43875,68.8
43876,120.5
43877,25.3
43878,92.1
43879,-43.1
43880,30.5
43881,26.3
43882,67
43883,-27.3
43884,74.8
43885,395
43886,-48
43887,29200.2
43888,-4.7
43889,247.9
43890,162.6
43891,8.1
43892,28
43893,6.1
43894,21.6
43895,-3.2
43896,45.4
43897,-37.4
43898,-16.4
43899,12.1
43900,48.6
43901,831.9
43902,32.8
43903,83.7
43904,20406.3
43905,-42.8
43906,150.6
43907,303.9
43908,83.6
43909,348.1
43910,19.1
43911,302.3
43912,247.7
43913,-81.3
43914,541.3
43915,48
43916,346
43917,62.2
43918,100.9
43919,44.6
43920,-81.2
43921,62.4
43922,216.4
43923,134.6
43924,40.5
43925,123.5
43926,-66.2
43927,18871
43928,365.4
43929,66.7
43930,-92.1
43931,416.1
43932,29471.8
43933,152.6
43934,103.7
43935,28888.1
43936,368.5
43937,-81.6
43938,554.1
43939,89.9
43940,34.4
43941,20549.2
43942,-21.3
43943,-16.2
43944,986.8
43945,-29.6
43946,147.5
43947,29.1
43948,38.4
43949,646.4
43950,37.4
43951,55.9
43952,3.8
43953,123.6
43954,-23.1
43955,-43.8
43956,-125.8
43957,26.5
43958,100.6
43959,96.9
43960,-69.2
43961,199.6
43962,-30.9
43963,105.3
43964,40.8
43965,16
43966,-13.3
43967,623
43968,-114
43969,23628
43970,2.6
43971,80.8
43972,78.6
43973,28.8
43974,-36.9
43975,69.1
43976,74.8
43977,344.1
43978,-53.2
43979,22671
43980,168.6
43981,14.2
43982,50.3
43983,96
43984,331.6
43985,94.9
43986,37.3
43987,4.9
43988,29.5
43989,75.6
43990,109.5
43991,25549.2
43992,53.8
43993,16.7
43994,-4.9
43995,-60.3
43996,98.7
43997,16062.8
43998,118
43999,999.3
44000,32
44001,67.8
44002,52
44003,0.1
44004,267.1
44005,-3.3
44006,110.1
44007,174.9
44008,39.6
44009,146
44010,-136.5
44011,-91.7
44012,-126.3
44013,51.9
44014,-26.6
44015,30806.9
44016,71.7
44017,34.9
44018,85
44019,-88.3
44020,42.9
44021,45.3
44022,12.7
44023,527.5
44024,-120.2
44025,311
44026,77.2
44027,-22.6
44028,286.5
44029,21469.1
44030,446.4
44031,284.4
44032,668.2
44033,70.2
44034,-21.8
44035,265.9
44036,733.7
44037,25203.5
44038,114.6
44039,-85.2
44040,224.8
44041,167.7
44042,79.9
44043,169.4
44044,353.9
44045,-94.6
44046,265.3
44047,205
44048,45.2
44049,254.1
44050,34.2
44051,588.2
44052,321.3
44053,254.3
44054,-77.3
44055,-61.9
44056,45.6
44057,44.5
44058,87.6
44059,589.1
44060,127.6
44061,-17.6
44062,32
44063,26423.9
44064,117.1
44065,-67.3
44066,191.9
44067,9.9
44068,26395
44069,193.9
44070,18.7
44071,123.6
44072,-104.3
44073,22527.3
44074,665.6
44075,49.9
44076,-69.3
44077,144.3
44078,26839.7
44079,82.6
44080,485.1
44081,51.1
44082,24.4
44083,27476.9
44084,463.2
44085,753.6
44086,-115.9
44087,-37
44088,16163.9
44089,89.1
44090,83.7
44091,90.8
44092,12015.6
44093,388.3
44094,112.1
44095,-18.3
44096,-69.7
44097,-65.1
44098,2.7
44099,25622.3
